id,customer_id,amount,order_date
88789,34369,182.87,2026-02-18
88894,42255,336.99,2026-02-12
88908,7867,388.16,2026-02-13
88928,39727,794.61,2026-02-13
88931,21291,750.18,2026-02-18
88958,43351,436.29,2026-02-15
88983,35591,968.13,2026-02-14
88987,30092,257.64,2026-02-16
89094,12904,428.79,2026-02-16
89127,22764,545.98,2026-02-16
89168,43609,155.39,2026-02-18
89182,11558,448.2,2026-02-16
89205,4675,667.23,2026-02-14
89303,44184,539.88,2026-02-17
89345,24133,780.03,2026-02-12
89382,45744,372.77,2026-02-15
89412,20072,589.9,2026-02-15
89453,38709,917.92,2026-02-12
89542,30175,374.14,2026-02-12
89545,22559,715.02,2026-02-17
89576,39026,438.02,2026-02-14
89592,31103,81.19,2026-02-18
89628,5127,674.03,2026-02-17
89634,44214,922.22,2026-02-12
89646,47921,261.32,2026-02-17
89728,26432,134.97,2026-02-12
89730,11747,630.47,2026-02-17
89741,39783,327.76,2026-02-15
89786,28010,353.58,2026-02-18
89787,39115,102.96,2026-02-16
89822,11405,92.15,2026-02-12
89941,18423,365.49,2026-02-15
90130,12461,264.33,2026-02-16
90164,28884,330.64,2026-02-17
90225,23640,998.83,2026-02-18
90229,1433,626.68,2026-02-16
90247,21241,395.03,2026-02-16
90291,16296,950.35,2026-02-15
90451,48573,835.8,2026-02-18
90493,33106,812.19,2026-02-15
90511,11062,86.1,2026-02-14
90528,44071,466.25,2026-02-17
90569,44400,413.06,2026-02-14
90617,4988,953.15,2026-02-14
90704,12695,127.49,2026-02-15
90710,1567,349.7,2026-02-15
90742,28519,814.32,2026-02-13
90769,33793,625.67,2026-02-14
90852,2047,663.97,2026-02-17
90923,9989,614.96,2026-02-16
91027,47332,183.12,2026-02-17
91032,25275,298.12,2026-02-13
91179,32973,53.49,2026-02-12
91282,46432,557.79,2026-02-12
91321,33654,245.3,2026-02-13
91395,36270,645.92,2026-02-15
91699,16769,556.08,2026-02-15
91714,25487,983.73,2026-02-15
91717,44724,101.1,2026-02-18
91774,2262,698.94,2026-02-15
91776,42492,432.56,2026-02-14
91800,27755,355.62,2026-02-17
91814,5513,260.39,2026-02-14
91897,47118,118.65,2026-02-14
92043,5552,991.64,2026-02-17
92047,4224,933.36,2026-02-13
92079,37442,720.64,2026-02-14
92082,12237,112.89,2026-02-15
92162,14405,677.38,2026-02-17
92229,33423,300.43,2026-02-17
92241,14702,820.24,2026-02-12
92263,15439,425.89,2026-02-14
92277,42845,542.09,2026-02-15
92312,7685,371.7,2026-02-15
92321,19464,234.98,2026-02-12
92350,5555,842.77,2026-02-13
92461,41066,684.37,2026-02-14
92500,22193,124.59,2026-02-15
92522,26548,737.97,2026-02-15
92545,47324,659.53,2026-02-15
92589,25536,434.37,2026-02-18
92616,24958,91.14,2026-02-16
92662,31766,519.79,2026-02-17
92684,41372,194.04,2026-02-15
92688,26533,448.45,2026-02-18
92708,36715,107.13,2026-02-15
92788,23768,979.78,2026-02-12
92794,45263,467.03,2026-02-15
92814,18838,99.4,2026-02-18
92863,8523,206.31,2026-02-13
92893,36240,348.23,2026-02-14
92994,9513,953.98,2026-02-15
93095,16783,93.46,2026-02-18
93187,19095,534.96,2026-02-13
93188,17985,952.08,2026-02-17
93194,35527,141.22,2026-02-17
93234,27762,639.54,2026-02-17
93246,22817,308.64,2026-02-13
93392,150,624.4,2026-02-13
93395,38490,387.72,2026-02-14
93403,6953,125.83,2026-02-17
93422,39321,253.1,2026-02-13
93609,47329,935.66,2026-02-17
93655,41181,466.13,2026-02-14
93694,25047,680.09,2026-02-17
93742,23529,749.23,2026-02-17
93748,10212,65.3,2026-02-13
93825,32750,475.11,2026-02-16
93911,8217,17.14,2026-02-17
94048,2371,10.08,2026-02-18
94207,47223,101.08,2026-02-15
94210,46027,554.26,2026-02-17
94306,32282,232.13,2026-02-13
94566,15755,157.61,2026-02-13
94717,37354,801.31,2026-02-14
94770,41882,898.17,2026-02-17
94836,42257,147.84,2026-02-17
94837,5475,199.76,2026-02-12
94848,33541,831.99,2026-02-15
94851,35139,385.07,2026-02-17
94975,39314,398.13,2026-02-17
94977,40180,589.36,2026-02-14
95038,12714,91.46,2026-02-18
95056,32902,982.91,2026-02-15
95106,45899,57.22,2026-02-14
95201,40,646.78,2026-02-14
95206,4678,579.41,2026-02-15
95309,14968,860.08,2026-02-15
95353,12264,421.56,2026-02-12
95445,16903,912.85,2026-02-12
95471,8647,839.08,2026-02-12
95478,26454,271.45,2026-02-12
95531,27999,936.58,2026-02-16
95673,1124,234.02,2026-02-15
95705,3344,287.83,2026-02-12
95742,27959,85.28,2026-02-13
95766,5471,761.09,2026-02-17
95819,11971,67.59,2026-02-18
95901,27415,925.84,2026-02-18
95947,40372,470.57,2026-02-12
95951,45280,471.47,2026-02-15
95998,4545,610.53,2026-02-12
96029,42702,445.45,2026-02-14
96037,31504,647.78,2026-02-14
96056,47988,896.14,2026-02-18
96057,30531,88.82,2026-02-16
96087,40531,957.2,2026-02-13
96103,16803,226.27,2026-02-17
96167,2483,192.37,2026-02-15
96179,24478,463.4,2026-02-15
96221,46318,782.31,2026-02-15
96231,8065,576.61,2026-02-17
96300,33419,309.93,2026-02-18
96402,27755,60.79,2026-02-17
96494,39916,40.83,2026-02-14
96616,41507,295.38,2026-02-12
96679,12438,75.04,2026-02-16
96766,35918,992.63,2026-02-13
96780,13190,142.91,2026-02-14
96865,41202,515.66,2026-02-15
96867,37995,581.2,2026-02-14
96894,30273,823.29,2026-02-14
96929,6423,21.97,2026-02-12
96942,24864,912.36,2026-02-18
97038,2039,877.97,2026-02-17
97052,20879,637.3,2026-02-14
97087,3202,365.55,2026-02-12
97187,34467,446.65,2026-02-17
97188,262,455.13,2026-02-14
97258,6951,305.33,2026-02-18
97456,25485,424.07,2026-02-13
97458,18510,128.5,2026-02-18
97484,32856,987.86,2026-02-16
97580,65,904.83,2026-02-17
97683,16900,603.7,2026-02-15
97769,15322,75.02,2026-02-16
97783,44735,971.34,2026-02-17
97928,14465,395.45,2026-02-13
97934,26189,792.61,2026-02-12
97974,21368,707.52,2026-02-14
97988,43538,600.12,2026-02-17
98049,5888,762.12,2026-02-13
98133,48030,276.61,2026-02-16
98182,20722,247.46,2026-02-18
98183,35018,625.45,2026-02-17
98184,24229,646.58,2026-02-17
98266,3793,748.07,2026-02-17
98305,6218,422.64,2026-02-17
98341,49063,866.11,2026-02-13
98364,29499,330.82,2026-02-14
98375,44875,341.83,2026-02-12
98376,14384,283.52,2026-02-14
98412,38096,305.41,2026-02-16
98530,29220,276.18,2026-02-14
98580,25457,640.31,2026-02-17
98618,38148,49.6,2026-02-12
98633,19688,595.72,2026-02-16
98697,45049,492.49,2026-02-16
98732,29730,424.94,2026-02-18
98738,30792,41.14,2026-02-12
98859,21353,586.72,2026-02-15
98901,42180,659.17,2026-02-12
99023,27790,622.16,2026-02-17
99027,45642,178.97,2026-02-18
99131,44473,793.29,2026-02-16
99138,7224,811.09,2026-02-15
99167,43687,740.17,2026-02-13
99174,35309,670.6,2026-02-17
99186,43032,566.4,2026-02-13
99233,9161,952.11,2026-02-17
99253,26893,550.55,2026-02-14
99316,30134,332.68,2026-02-16
99329,28394,963.95,2026-02-13
99513,46765,591.36,2026-02-15
99612,49204,535.93,2026-02-18
99680,4433,329.03,2026-02-15
99685,8651,523.26,2026-02-12
99703,37068,303.57,2026-02-16
99717,13465,328.28,2026-02-12
99765,47677,226.74,2026-02-18
99769,27884,750.7,2026-02-15
99770,31328,319.61,2026-02-13
99795,48115,387.22,2026-02-16
99926,46098,628.2,2026-02-18
99959,10442,455.42,2026-02-16
99973,39907,169.9,2026-02-16
100111,47732,463.38,2026-02-16
100122,36600,724.06,2026-02-13
100244,42463,152.05,2026-02-15
100254,49748,58.52,2026-02-12
100263,40363,788.44,2026-02-16
100302,30528,825.27,2026-02-12
100354,31804,686.09,2026-02-17
100410,15785,891.49,2026-02-14
100425,22258,948.37,2026-02-15
100499,9133,541.81,2026-02-12
100532,29158,913.54,2026-02-12
100533,38647,995.62,2026-02-15
100562,9973,620.89,2026-02-15
100571,22683,528.16,2026-02-18
100630,38866,67.04,2026-02-13
100797,22275,207.03,2026-02-18
100822,6309,39.73,2026-02-17
100828,22711,569.92,2026-02-12
100848,34759,649.12,2026-02-17
100861,32379,73.95,2026-02-12
100914,5909,273.86,2026-02-18
100932,18088,60.52,2026-02-14
100973,28971,83.53,2026-02-12
101045,26155,53.59,2026-02-16
101082,22364,181.21,2026-02-13
101178,32576,298.74,2026-02-12
101181,43112,719.91,2026-02-14
101188,4602,159.67,2026-02-16
101256,12789,551.68,2026-02-13
101290,44763,764.7,2026-02-15
101319,45062,241.9,2026-02-12
101320,2052,531.02,2026-02-14
101363,19475,304.69,2026-02-15
101464,25833,626.51,2026-02-14
101484,23556,720.6,2026-02-15
101488,13661,252.74,2026-02-16
101700,17176,612.1,2026-02-12
101951,1272,367.61,2026-02-17
101975,26120,131.93,2026-02-17
101987,25375,75.77,2026-02-13
102166,6495,393.82,2026-02-12
102245,916,983.15,2026-02-17
102288,44942,935.44,2026-02-15
102318,29173,965.85,2026-02-17
102341,34177,364.16,2026-02-12
102413,28580,191.16,2026-02-17
102421,36606,573.84,2026-02-15
102487,26124,587.33,2026-02-12
102655,17947,401.23,2026-02-15
102759,13524,321.21,2026-02-14
102760,27497,865.52,2026-02-12
102823,38397,492.93,2026-02-16
102907,44106,164.16,2026-02-18
102912,38921,175.26,2026-02-13
103015,20286,766.25,2026-02-16
103212,16216,426.75,2026-02-15
103261,11226,105.73,2026-02-14
103270,8784,663.85,2026-02-16
103271,49947,922.89,2026-02-12
103340,43383,364.7,2026-02-14
103357,7901,691.31,2026-02-13
103389,141,158.8,2026-02-15
103493,48474,977.88,2026-02-14
103497,34754,202.8,2026-02-17
103509,5807,337.57,2026-02-17
103531,23375,306.29,2026-02-13
103562,4710,573.05,2026-02-17
103586,37898,341.2,2026-02-16
103748,28274,55.18,2026-02-14
103756,33496,692.06,2026-02-15
103793,44268,593.21,2026-02-12
103910,48632,802.64,2026-02-17
104042,9835,880.48,2026-02-12
104098,33729,195.46,2026-02-14
104108,2341,127.55,2026-02-18
104128,33369,860.2,2026-02-18
104215,17191,934.73,2026-02-18
104226,38829,829.72,2026-02-13
104336,8507,421.39,2026-02-15
104438,21347,35.98,2026-02-17
104470,8890,216.17,2026-02-17
104564,35902,401.06,2026-02-16
104575,44253,660.0,2026-02-17
104625,44335,866.16,2026-02-12
104651,16267,275.54,2026-02-15
104659,45451,226.85,2026-02-18
104697,28790,464.97,2026-02-18
104798,7258,556.72,2026-02-13
104808,24005,70.77,2026-02-15
104845,24538,138.73,2026-02-12
104909,9120,812.23,2026-02-12
104946,43138,292.78,2026-02-12
104948,16779,21.12,2026-02-16
104953,49019,273.64,2026-02-18
104981,29688,350.81,2026-02-12
105013,9481,815.27,2026-02-13
105025,30593,89.79,2026-02-15
105137,16418,558.2,2026-02-14
105188,8876,419.56,2026-02-17
105465,31982,829.49,2026-02-18
105503,36507,956.08,2026-02-14
105508,44014,905.3,2026-02-13
105606,20847,220.66,2026-02-15
105636,48063,941.33,2026-02-18
105638,39851,636.33,2026-02-12
105640,12003,904.35,2026-02-16
105676,32735,621.49,2026-02-15
105690,22957,672.59,2026-02-17
105757,44304,900.1,2026-02-16
105771,41887,415.06,2026-02-18
105803,36681,212.46,2026-02-12
105826,8683,330.71,2026-02-12
105883,12185,349.0,2026-02-13
105951,26364,36.1,2026-02-14
105984,43248,97.77,2026-02-17
106272,29297,744.51,2026-02-15
106324,33466,988.62,2026-02-17
106418,22172,353.71,2026-02-12
106424,4707,783.91,2026-02-13
106517,6751,539.25,2026-02-13
106535,21136,935.56,2026-02-13
106566,41894,486.74,2026-02-16
106709,7878,443.32,2026-02-17
106722,2726,739.56,2026-02-15
106732,20077,975.21,2026-02-15
106741,27333,703.3,2026-02-16
106788,15584,432.48,2026-02-16
106799,13375,406.14,2026-02-18
106883,13055,87.57,2026-02-13
106936,1028,958.29,2026-02-16
106937,43612,982.09,2026-02-12
106955,44769,271.58,2026-02-14
106991,46031,376.0,2026-02-15
107073,22524,52.16,2026-02-16
107091,40700,481.77,2026-02-18
107099,26157,889.41,2026-02-16
107126,28261,650.79,2026-02-15
107138,25986,56.63,2026-02-18
107242,10883,422.68,2026-02-12
107274,48738,275.67,2026-02-14
107301,7944,186.37,2026-02-18
107577,2508,333.47,2026-02-18
107614,45488,905.32,2026-02-15
107891,5141,42.44,2026-02-12
107924,38083,499.9,2026-02-18
108029,164,614.16,2026-02-13
108064,43011,131.07,2026-02-12
108084,49059,453.99,2026-02-15
108105,3572,286.31,2026-02-17
108122,32373,652.78,2026-02-16
108135,36676,190.17,2026-02-17
108242,27453,866.98,2026-02-14
108255,39990,310.09,2026-02-12
108290,28345,295.77,2026-02-16
108325,19457,380.15,2026-02-14
108330,7857,125.98,2026-02-15
108450,6949,478.17,2026-02-12
108500,24273,953.33,2026-02-18
108535,7593,104.15,2026-02-17
108614,2237,97.24,2026-02-17
108624,29579,155.33,2026-02-16
108675,40177,848.64,2026-02-12
108721,44961,448.59,2026-02-13
108743,5049,548.46,2026-02-14
108782,3413,264.73,2026-02-14
108790,32095,673.2,2026-02-18
108863,7732,702.43,2026-02-14
108867,32005,975.29,2026-02-15
108886,27206,491.59,2026-02-15
108959,29209,64.21,2026-02-14
108961,15384,740.43,2026-02-12
109034,18748,878.2,2026-02-18
109140,16075,544.86,2026-02-12
109243,17411,542.93,2026-02-15
109261,12185,801.78,2026-02-12
109263,31924,330.07,2026-02-12
109300,37178,302.7,2026-02-12
109309,35786,91.97,2026-02-17
109354,10198,622.32,2026-02-15
109360,10969,126.45,2026-02-14
109453,14621,862.05,2026-02-15
109528,19083,320.65,2026-02-14
109529,10174,313.55,2026-02-17
109602,28554,343.9,2026-02-12
109616,45742,926.08,2026-02-18
109620,47417,10.95,2026-02-18
109627,8345,236.58,2026-02-14
109647,41514,206.75,2026-02-13
109724,4452,387.55,2026-02-18
109802,6510,602.39,2026-02-17
109806,34172,707.41,2026-02-15
109833,31353,794.75,2026-02-12
109851,14750,275.38,2026-02-15
109882,12121,596.8,2026-02-13
109978,29981,769.14,2026-02-12
109986,47395,491.33,2026-02-17
110109,25257,523.43,2026-02-18
110128,24300,578.59,2026-02-14
110152,38663,750.65,2026-02-17
110334,3359,277.38,2026-02-17
110365,11722,651.94,2026-02-15
110385,49950,317.4,2026-02-14
110419,17143,492.51,2026-02-13
110526,18943,452.37,2026-02-12
110537,29550,861.71,2026-02-17
110592,42420,424.15,2026-02-15
110636,28183,912.53,2026-02-18
110718,20219,479.55,2026-02-14
110832,21050,797.8,2026-02-13
110864,44343,290.06,2026-02-13
110881,2008,500.4,2026-02-16
110932,2834,220.83,2026-02-14
110961,36402,29.18,2026-02-14
110977,3002,86.84,2026-02-17
110989,2114,633.38,2026-02-15
111004,6230,205.74,2026-02-16
111007,31509,531.0,2026-02-18
111019,29572,245.21,2026-02-14
111093,13584,830.62,2026-02-13
111121,5197,99.11,2026-02-15
111169,18427,737.73,2026-02-12
111257,105,315.01,2026-02-12
111336,18509,778.87,2026-02-17
111356,48070,300.87,2026-02-15
111487,25902,291.56,2026-02-15
111542,45253,540.31,2026-02-16
111576,32365,505.65,2026-02-17
111603,34709,742.07,2026-02-18
111636,4142,662.72,2026-02-13
111647,49409,617.77,2026-02-14
111677,40202,863.71,2026-02-17
111679,41873,756.93,2026-02-18
111715,11643,607.98,2026-02-13
111776,1366,664.04,2026-02-17
111828,34739,16.03,2026-02-12
111830,18819,25.18,2026-02-18
111833,45868,648.96,2026-02-17
111922,24367,494.39,2026-02-17
111931,44035,602.19,2026-02-18
111951,21654,40.45,2026-02-13
111968,28575,54.15,2026-02-18
111978,44915,496.86,2026-02-17
112015,8988,80.01,2026-02-14
112076,39458,874.52,2026-02-12
112119,29000,748.37,2026-02-13
112146,35742,763.36,2026-02-14
112162,30703,166.57,2026-02-18
112260,15603,295.98,2026-02-14
112388,20451,533.37,2026-02-16
112389,35365,764.22,2026-02-17
112450,44777,82.26,2026-02-14
112556,28675,858.1,2026-02-14
112561,43154,416.2,2026-02-18
112564,27058,284.19,2026-02-17
112586,36615,553.27,2026-02-12
112708,4327,727.79,2026-02-12
112764,2707,862.57,2026-02-13
112886,47220,95.35,2026-02-14
112901,48519,967.74,2026-02-12
112915,16377,200.91,2026-02-17
112934,28395,648.25,2026-02-13
112990,44061,999.67,2026-02-12
113041,41337,997.09,2026-02-12
113419,3981,711.71,2026-02-17
113529,19862,106.36,2026-02-12
113552,42497,227.57,2026-02-16
113667,48632,948.56,2026-02-14
113679,41847,852.35,2026-02-16
113701,28791,490.25,2026-02-18
113727,17519,578.56,2026-02-14
113738,15994,743.91,2026-02-18
113783,46391,238.96,2026-02-12
113784,45676,777.76,2026-02-13
113856,3701,370.47,2026-02-17
113859,24377,41.79,2026-02-13
114078,1034,167.81,2026-02-18
114130,19428,171.22,2026-02-15
114149,3637,244.3,2026-02-14
114288,17589,436.88,2026-02-18
114353,40480,817.89,2026-02-17
114398,3871,532.62,2026-02-17
114477,11681,619.93,2026-02-16
114582,38940,506.27,2026-02-14
114699,29870,896.11,2026-02-17
114707,350,636.74,2026-02-13
114726,30248,847.47,2026-02-18
114771,5166,963.6,2026-02-12
114785,27591,178.7,2026-02-12
114787,28125,889.73,2026-02-16
114872,39784,746.78,2026-02-18
114922,47633,173.37,2026-02-12
114952,4589,866.24,2026-02-17
114957,25543,811.87,2026-02-16
114989,24223,393.13,2026-02-16
114992,37407,776.41,2026-02-17
115030,9442,788.29,2026-02-18
115104,49943,565.02,2026-02-16
115164,26523,404.5,2026-02-18
115165,43198,998.35,2026-02-18
115346,46755,704.7,2026-02-13
115391,26470,460.97,2026-02-12
115588,23685,686.05,2026-02-15
115614,37505,504.76,2026-02-15
115624,42925,683.11,2026-02-12
115642,30694,64.06,2026-02-13
115656,3953,292.23,2026-02-16
115715,2386,147.72,2026-02-13
115724,12907,414.88,2026-02-12
115784,7969,473.66,2026-02-13
115816,22381,104.7,2026-02-18
115840,18814,570.97,2026-02-18
115845,15343,579.07,2026-02-14
115976,14818,804.03,2026-02-13
116118,43161,331.31,2026-02-13
116215,23729,914.11,2026-02-16
116238,16290,950.46,2026-02-16
116245,4404,406.14,2026-02-18
116259,31477,35.12,2026-02-16
116367,38001,571.41,2026-02-15
116484,19864,605.39,2026-02-12
116520,48633,622.06,2026-02-18
116532,48623,398.9,2026-02-12
116636,11982,879.2,2026-02-15
116641,24588,273.84,2026-02-16
116714,10280,846.27,2026-02-13
116746,31144,621.42,2026-02-13
116765,28276,654.25,2026-02-13
116796,5848,373.09,2026-02-12
116808,34182,810.77,2026-02-15
116829,27644,681.41,2026-02-18
116847,31123,921.19,2026-02-18
116911,21395,726.17,2026-02-13
116955,13886,176.38,2026-02-15
116969,13922,446.91,2026-02-17
116995,4530,355.76,2026-02-17
117025,19796,86.74,2026-02-13
117084,46159,154.42,2026-02-17
117112,32776,214.33,2026-02-17
117220,31276,494.15,2026-02-17
117240,34500,110.33,2026-02-17
117306,36847,489.96,2026-02-16
117378,31775,917.43,2026-02-18
117475,48934,514.89,2026-02-17
117518,35549,220.35,2026-02-18
117554,4865,678.25,2026-02-15
117608,34689,640.53,2026-02-12
117628,21082,397.09,2026-02-16
117800,46734,835.12,2026-02-13
117937,23705,464.91,2026-02-14
118039,41646,209.92,2026-02-16
118048,18752,794.75,2026-02-18
118060,24960,16.11,2026-02-18
118081,1525,265.53,2026-02-17
118088,20304,492.14,2026-02-17
118157,37801,238.68,2026-02-16
118241,1740,129.34,2026-02-17
118336,38379,209.1,2026-02-15
118363,4584,951.63,2026-02-17
118506,14146,418.56,2026-02-12
118508,15025,673.08,2026-02-13
118521,34086,989.51,2026-02-13
118612,38108,192.06,2026-02-17
118795,37835,459.46,2026-02-16
118813,10506,969.61,2026-02-13
118870,24623,479.79,2026-02-16
119065,20841,267.52,2026-02-13
119095,45446,623.96,2026-02-17
119120,24915,334.95,2026-02-15
119153,27326,448.42,2026-02-16
119179,30328,121.41,2026-02-16
119278,32139,239.9,2026-02-16
119282,21705,387.82,2026-02-15
119410,19126,410.63,2026-02-16
119568,49581,102.53,2026-02-14
119602,47099,389.27,2026-02-16
119633,28500,473.59,2026-02-13
119784,7283,742.45,2026-02-13
119795,8240,922.74,2026-02-12
119886,45516,769.8,2026-02-12
119896,40389,702.87,2026-02-16
119933,32334,177.23,2026-02-12
119952,23691,447.28,2026-02-12
119982,9825,465.81,2026-02-16
120010,47020,693.12,2026-02-16
120032,35640,67.36,2026-02-12
120077,29387,859.61,2026-02-13
120134,28195,286.09,2026-02-16
120262,35232,513.96,2026-02-13
120277,21001,543.63,2026-02-18
120384,3108,560.51,2026-02-16
120406,4790,502.66,2026-02-14
120411,34885,381.97,2026-02-18
120437,9731,874.89,2026-02-12
120485,25277,711.91,2026-02-16
120511,36377,466.99,2026-02-18
120557,2145,397.53,2026-02-17
120567,5672,657.52,2026-02-13
120601,28245,558.08,2026-02-18
120638,22957,954.06,2026-02-18
120717,13984,232.89,2026-02-17
120880,42558,384.84,2026-02-16
120888,40587,440.4,2026-02-16
120907,10489,756.5,2026-02-13
120942,2622,822.91,2026-02-14
120945,499,30.58,2026-02-14
121002,10563,696.68,2026-02-16
121005,5988,491.07,2026-02-13
121055,17739,386.62,2026-02-18
121134,7937,577.26,2026-02-12
121172,35183,278.31,2026-02-14
121201,8048,649.73,2026-02-15
121230,16739,682.26,2026-02-16
121239,32191,982.59,2026-02-12
121287,45388,237.33,2026-02-15
121379,8827,270.36,2026-02-15
121417,36171,677.44,2026-02-12
121562,25908,903.35,2026-02-17
121597,24328,93.2,2026-02-14
121607,10867,781.56,2026-02-16
121637,34,308.35,2026-02-18
121658,21912,955.16,2026-02-15
121708,20828,244.73,2026-02-13
121755,36720,919.96,2026-02-14
121814,31999,23.85,2026-02-14
121834,4415,272.58,2026-02-17
121872,15984,643.81,2026-02-18
121894,4847,432.11,2026-02-13
121974,20216,551.98,2026-02-13
121986,48157,927.08,2026-02-16
122106,48303,907.75,2026-02-16
122115,27561,922.59,2026-02-15
122139,6666,374.83,2026-02-18
122256,3043,918.73,2026-02-13
122275,26372,243.99,2026-02-13
122423,45512,793.63,2026-02-13
122432,20605,87.46,2026-02-14
122469,41815,164.77,2026-02-13
122508,22562,849.04,2026-02-13
122534,14834,50.59,2026-02-13
122558,8186,490.95,2026-02-17
122665,3535,326.28,2026-02-15
122754,38690,924.77,2026-02-13
122841,43125,984.29,2026-02-18
122895,31857,745.93,2026-02-18
122956,1771,781.51,2026-02-13
123041,2770,511.01,2026-02-18
123103,639,153.73,2026-02-13
123168,35189,80.51,2026-02-12
123195,30962,148.82,2026-02-14
123237,8324,37.88,2026-02-18
123266,2602,888.21,2026-02-18
123270,32485,947.18,2026-02-12
123286,15616,219.96,2026-02-14
123406,43222,391.51,2026-02-15
123408,49051,886.53,2026-02-12
123505,3344,358.98,2026-02-16
123524,37002,788.29,2026-02-14
123530,1119,659.81,2026-02-12
123630,12264,856.39,2026-02-18
123663,48016,161.49,2026-02-17
123766,3899,545.23,2026-02-16
123788,31352,938.18,2026-02-15
123938,12444,112.93,2026-02-12
124028,13961,763.62,2026-02-12
124040,10437,823.53,2026-02-18
124158,1815,336.66,2026-02-17
124221,47860,103.8,2026-02-17
124239,20219,783.72,2026-02-13
124280,42662,729.4,2026-02-14
124329,18441,68.04,2026-02-13
124351,26379,254.89,2026-02-16
124436,17482,690.85,2026-02-14
124447,18953,75.5,2026-02-17
124575,17737,398.38,2026-02-12
124673,9028,63.03,2026-02-15
124678,22328,314.71,2026-02-13
124704,6405,39.06,2026-02-18
124739,48359,296.33,2026-02-18
124742,28931,276.56,2026-02-13
124754,25939,28.04,2026-02-13
124902,31308,343.8,2026-02-12
124946,8619,581.28,2026-02-15
125043,30506,384.56,2026-02-16
125064,6284,224.65,2026-02-17
125076,43332,170.72,2026-02-17
125137,24557,202.71,2026-02-18
125143,14360,183.64,2026-02-14
125270,16690,310.46,2026-02-13
125281,12371,888.49,2026-02-14
125423,16892,652.16,2026-02-13
125442,4298,354.62,2026-02-17
125493,9019,222.36,2026-02-16
125496,40419,900.57,2026-02-16
125596,27683,196.62,2026-02-14
125602,36986,391.44,2026-02-17
125637,28866,230.65,2026-02-12
125667,30086,492.38,2026-02-16
125692,8220,736.76,2026-02-16
125721,23278,227.14,2026-02-13
125793,28630,668.23,2026-02-13
125983,39682,367.81,2026-02-13
126076,16161,606.27,2026-02-13
126080,39268,310.56,2026-02-18
126084,24428,233.71,2026-02-12
126099,29829,191.36,2026-02-14
126101,41536,918.32,2026-02-17
126266,10361,554.65,2026-02-18
126286,16830,947.21,2026-02-16
126461,40444,989.66,2026-02-18
126496,2771,55.32,2026-02-15
126526,13289,40.89,2026-02-13
126550,8988,828.81,2026-02-17
126582,3142,527.9,2026-02-16
126681,47205,510.75,2026-02-12
126706,39036,879.98,2026-02-13
126729,30384,972.85,2026-02-15
126731,44561,521.35,2026-02-18
126761,7758,962.47,2026-02-17
126891,37495,105.8,2026-02-15
126920,20378,451.07,2026-02-15
126923,40353,409.65,2026-02-16
126943,19262,290.57,2026-02-12
126953,1017,604.05,2026-02-13
126987,17302,333.37,2026-02-16
126991,36349,143.94,2026-02-12
127082,10740,363.73,2026-02-16
127120,40071,391.98,2026-02-16
127133,21587,32.3,2026-02-15
127143,6431,681.98,2026-02-12
127176,17336,607.07,2026-02-16
127250,18605,261.43,2026-02-16
127353,39434,892.12,2026-02-13
127383,17176,686.49,2026-02-12
127406,15049,273.07,2026-02-13
127415,38455,768.04,2026-02-13
127438,39377,763.92,2026-02-13
127473,16534,881.14,2026-02-13
127751,45858,138.9,2026-02-13
127754,11961,50.62,2026-02-15
127941,20973,601.95,2026-02-13
128009,46609,75.81,2026-02-14
128052,31058,104.92,2026-02-14
128151,33068,292.47,2026-02-14
128229,19585,664.83,2026-02-16
128257,720,584.16,2026-02-17
128288,8337,265.44,2026-02-14
128398,11035,955.61,2026-02-17
128409,26084,966.36,2026-02-13
128473,47532,788.8,2026-02-14
128520,15987,835.5,2026-02-17
128628,45976,534.2,2026-02-14
128658,28619,887.93,2026-02-17
128716,11636,128.66,2026-02-18
128751,18135,381.26,2026-02-15
128838,15014,960.81,2026-02-12
128851,8391,771.22,2026-02-12
128881,26772,938.98,2026-02-13
128964,39470,894.16,2026-02-13
128983,34297,587.59,2026-02-15
129037,8354,994.53,2026-02-17
129109,1684,124.0,2026-02-12
129170,49529,628.4,2026-02-15
129224,36838,797.53,2026-02-15
129248,32767,667.82,2026-02-15
129279,29677,430.19,2026-02-17
129484,1441,539.98,2026-02-13
129552,9538,492.9,2026-02-15
129564,38301,218.45,2026-02-15
129625,30990,778.33,2026-02-15
129642,14666,475.47,2026-02-14
129696,20586,766.66,2026-02-14
129708,16191,738.56,2026-02-16
129805,46033,550.49,2026-02-13
129815,16630,297.77,2026-02-12
129828,11465,836.22,2026-02-12
129892,23154,847.27,2026-02-15
129970,20348,69.49,2026-02-15
130040,991,785.13,2026-02-16
130070,18819,355.89,2026-02-12
130071,44548,159.14,2026-02-12
130083,15301,570.38,2026-02-13
130103,23043,721.96,2026-02-13
130155,24733,397.67,2026-02-16
130247,17073,720.52,2026-02-16
130329,3998,761.52,2026-02-15
130342,171,857.64,2026-02-13
130350,36314,396.41,2026-02-12
130412,21718,608.19,2026-02-15
130432,19640,365.74,2026-02-15
130637,32985,208.47,2026-02-17
130768,29066,535.91,2026-02-16
130772,35161,336.48,2026-02-14
130820,22566,799.34,2026-02-17
130931,32949,444.82,2026-02-15
130971,26778,65.22,2026-02-16
131060,47451,265.29,2026-02-17
131193,25934,696.48,2026-02-13
